doc_title,sub_doc_id,sentence_num,entry_type,reg_sent,sim_sent
חצי גמר 2 אירווזיון,88,2277,2,"פגשנו שלושה מהם ביום שלישי - עכשיו בואו נפגוש עם השאר! תגידו שלום למחמוד מאיטליה, למיכאל רייס מבריטניה ולאחיות מגרמניה.\n","בואו נפגוש כמה מהזמרים שעולים ישירות לגמר. שלום למחמוד מאיטליה, מיכאל מבריטניה וזוג הזמרות סיסטרס מגרמניה.\n"
חצי גמר 2 אירווזיון,88,2278,1,היי קרלוטה ולוריטה.\n,"שלום לקרלוטה ולוריטה, הזמרות מגרמניה. \n"
חצי גמר 2 אירווזיון,88,2279,2,אתן מופיעות תחת השם אחיות ואתן מבצעות שיר בשם?\n,הלהקה של שתיכן נקראת סיסטרס (אחיות). ומה שם השיר שאתן שרות?\n
חצי גמר 2 אירווזיון,88,2280,1,אחיות.\n,אחיות.\n
חצי גמר 2 אירווזיון,88,2281,1,"נכון, זה בגלל שאתן אחיות?\n",זה בגלל שאתן אחיות?\n
חצי גמר 2 אירווזיון,88,2282,1,"לא, אנחנו לא.\n","לא, אנחנו לא אחיות.\n"
חצי גמר 2 אירווזיון,88,2283,5,"נכון, אירוויזיון. למה הייתי חושבת אחרת?\n",\n
חצי גמר 2 אירווזיון,88,2284,1,אז מה המשמעות של אחיות? זה קשור לחברות? איך נפגשתם?\n,אל על מה השיר שלכן? על חברות? איך נפגשתן?\n
חצי גמר 2 אירווזיון,88,2285,1,בוא נשמע את השיר.\n,בואו נשמע את השיר.\n
חצי גמר 2 אירווזיון,90,2286,3,ומאיטליה יש לנו את אלסנדרו מחמוד שמופיע תחת השם מחמוד. שלום!\n,"שלום למחמוד, הזמר מאיטליה.\n"
חצי גמר 2 אירווזיון,90,2287,3,"מחמוד, ספר לנו על השיר סאלדי. על מה זה?\n","ספר לי על השיר שתשיר – """"כסף"". \n"
חצי גמר 2 אירווזיון,90,2288,1,האם מדובר בכסף?\n,זה שיר על כסף?\n
חצי גמר 2 אירווזיון,90,2289,1,האם אתה יודע כמה פעמים אתה מוחא כפיים בשיר שלך?\n,אתה יודע כמה פעמים אתה מוחא כפיים בשיר?\n
חצי גמר 2 אירווזיון,90,2290,2,כי אני כן! 18 פעמים!\n,"אני יודע, 18 פעמים. זה הרבה.\n"
חצי גמר 2 אירווזיון,90,2291,1,"זה מספר מיוחד בישראל, זה אומר חי!\n","""18 זה מספר מיוחד בישראל, זה אומר 'חי'.\n"""
חצי גמר 2 אירווזיון,90,2292,1,האם אנשים עושים לך את זה כל הזמן?\n,אנשים עושים לך את זה כל הזמן?\n
חצי גמר 2 אירווזיון,90,2293,1,בוא נראה מה אתה הולך לשיר עבורנו בשבת - הנה סאלדי.\n,"בואו נראה קטע קצר מהשיר שאתה תשיר לנו בגמר בשבת – השיר ""כסף"".\n"
חצי גמר 2 אירווזיון,92,2294,1,"ערב טוב, מייקל רייס!\n","ערב טוב, מיכאל!\n"
חצי גמר 2 אירווזיון,92,2295,1,"אתה רק בן 21, וזו הבמה הכי גדולה בעולם.\n","אתה רק בן 21, וזאת הבמה הכי גדולה בעולם. \n"
חצי גמר 2 אירווזיון,92,2296,1,איך אתה מתכונן למשהו כזה?\n,איך מתכוננים לדבר כזה?\n
חצי גמר 2 אירווזיון,92,2297,1,"שמעתי על הפרויקט שלך ""כוחה של המוסיקה"".\n","שמעתי על הפרויקט שלך ""כח המוזיקה"". \n"
חצי גמר 2 אירווזיון,92,2298,1,מה אתה יכול לספר לנו על זה?\n,מה אתה יכול לספר על הפרויקט?\n
חצי גמר 2 אירווזיון,92,2299,1,זה נשמע כמו פרויקט עם לב גדול.\n,נשמע כמו פרויקט של מעשים טובים. \n
חצי גמר 2 אירווזיון,92,2300,1,"בואו לשמוע את השיר שלך ""גדול מאיתנו"".\n","בואו נשמע קטע מהשיר ""גדולה מאיתנו"".\n"
חצי גמר 2 אירווזיון,94,2301,1,"בקרוב נגלה אילו עשרה שירים יתקדמו לגמר הגדול של יום שבת, שישודר בטלוויזיה על ידי כאן, תאגיד השידור הציבורי בישראל.\n",בקרוב נגלה אילו מדינות עולות לגמר הגדול שבשבת.\n
חצי גמר 2 אירווזיון,94,2302,2,הגמר הגדול הוא הלילה הגדול ביותר בשנה לאירוויזיון - כאשר לכל האמנים מספר אחד בראש: שנים עשר.\n,"גמר הארוויזיון הוא ערב מאוד חגיגי. כל הזמרים חושבים על ה""דוז פואה"".\n"
חצי גמר 2 אירווזיון,94,2303,1,12 נקודות יקרות מוענקות על ידי כל חבר המושבעים הלאומי לשיר האהוב עליהם.\n,"""דוז פואה"" זה 12 נקודות, הכי הרבה נקודות שאפשר לקבל מהשופטים של כל מדינה.\n"
חצי גמר 2 אירווזיון,94,2304,4,12 נקודות. בדיוק. הנה טעימה קטנה מהתחושה לשמוע את מספר הקסם הזה.\n,"בואו נראה איך זה מרגיש לשמוע את המספר הזה – ""דוז פואה"". 12 נקודות. \n"
חצי גמר 2 אירווזיון,96,2305,3,"""היא עונה בשמות רבים. מ, מאדדי, מדג', הילדה החומרית, אסתר וכמובן מדונה.\n""","יש לה הרבה שמות, אבל השם הכי מוכר שלה – מדונה.\n"
חצי גמר 2 אירווזיון,96,2306,1,"גבירותיי ורבותיי, אני שמח לומר את המילים האלה: קבלו לבמה, את מלכת הפופ בעצמה: מדונה!\n","גבירותיי ורבותיי, אני שמח להזמין לבמה את הזמרת מפורסמת: מדונה!\n"
חצי גמר 2 אירווזיון,96,2307,1,"מדונה, ברוכה הבאה לאירוויזיון!\n","מדונה, ברוכה הבאה לארוויזיון!\n"
חצי גמר 2 אירווזיון,96,2308,5,האם אוכל לקרוא לך אסתר?\n,\n
חצי גמר 2 אירווזיון,96,2309,1,"אסתר, יש לך חיבור ייחודי לישראל שחוזר אחורה הרבה שנים.\n",יש לך קשר מיוחד לישראל. \n
חצי גמר 2 אירווזיון,96,2310,1,זה כבוד מטורף שאת איתנו בערב ההיסטורי הזה!\n,זה כבוד בשבילנו שהגעת לכאן הערב.\n
חצי גמר 2 אירווזיון,96,2311,1,האם צפית אי פעם בתחרות האירוויזיון בעבר?\n,כבר צפית פעם בתחרות האירוויזיון?\n
חצי גמר 2 אירווזיון,96,2312,1,כדרך אגב - הרשו לי רק לומר שאני משוגע על השיר החדש שלך עם מלומה!\n,אני כל כך אוהב את השיר החדש שלך עם הזמר מלומה.\n
חצי גמר 2 אירווזיון,96,2313,1,אבל שוב אלינו - אני חושב על האמנים שלנו שיושבים כאן איתנו.\n,אני חושב על הזמרים שלנו הערב. \n
חצי גמר 2 אירווזיון,96,2314,4,"אלפי אנשים בקהל, 200 מיליון צופים בבית, ועכשיו, כאילו זה לא מספיק לחץ, מדונה נמצאת כאן. יש לך עצות בשבילם?\n","מליוני אנשים צופים בנו עכשיו, ואם זה לא מספיק מלחיץ – גם זמרת מפורסמת כמוך נמצאת כאן. יש לך עצה בשביל הזמרים שלנו?\n"
חצי גמר 2 אירווזיון,96,2315,1,את זוכרת את הלילה הגדול הראשון שלך?\n,את זוכרת את הלילה הגדול הראשון שלך?\n
חצי גמר 2 אירווזיון,96,2316,1,אמרת פעם - או ליתר דיוק - שרת - שהמוזיקה גורמת לאנשים להתחבר.\n,פעם שרת שמוזיקה מחברת בין אנשים. \n
חצי גמר 2 אירווזיון,96,2317,1,זה ביטוי מושלם לרוח האירוויזיון.\n,זה גם מה שקורה באירוויזיון. \n
חצי גמר 2 אירווזיון,96,2318,2,תודה שעזרת לנו להפגיש את כל העולם ללילה המיוחד הזה ונראה אותך על הבמה שלנו במוצאי שבת!\n,"תודה שאת עוזרת לנו לחבר בין אנשים ממקומות שונים בעולם בערב המיוחד הזה. אנחנו נראה אותך פה על הבמה, במוצאי שבת!\n"
חצי גמר 2 אירווזיון,97,2319,4,"וואו. בשלב זה, במוצאי שבת זו - מדונה באירוויזיון.\n","וואו, מדונה תופיע על הבמה הזאת במוצאי שבת. הופעה של מדונה בארוויזיון. \n"
חצי גמר 2 אירווזיון,97,2320,1,אני חושב שזה אחד הדברים שאנשים יזכרו איפה הם היו כשזה קרה.\n,איזה אירוע גדול זה יהיה. \n
חצי גמר 2 אירווזיון,97,2321,1,"""'איפה היית כשמדונה הופיעה באירוויזיון?' כן לוסי, בעוד כמה שנים הילדים שלך ישאלו אותך: איפה היית כשמדונה הופיעה באירוויזיון?\n""","עוד כמה שנים, בטח הילדים שלך ישאלו אותך איפה היית כשמדונה הופיעה באירוויזיון.\n"
חצי גמר 2 אירווזיון,97,2322,1,אתה צוחק? אנחנו הולכים להיות כאן!\n,אתה צוחק? אנחנו נהיה פה!\n
חצי גמר 2 אירווזיון,97,2323,1,אני מקווה.\n,אני מקווה. \n
חצי גמר 2 אירווזיון,97,2324,1,קולותיכם נספרו ונוספו לקולות השופטים הלאומיים.\n,"בינתיים, ספרו את ההצבעות וחיברו אותן להצבעות של השופטים. \n"
חצי גמר 2 אירווזיון,97,2325,1,תוך רגעים ספורים נודיע על עשר המדינות שמתקדמות לגמר.\n,"עוד מעט, נודיע מי המדינות שיעלו לגמר.\n"
חצי גמר 2 אירווזיון,97,2326,1,"אבל קודם - מאחורי הקלעים, אלפי אנשים עובדים יום ולילה כדי להביא את כל הקסם הזה לחיים.\n",הרבה אנשים עבדו קשה מאוד כדי שהארוויזיון יהיה מוצלח. \n
חצי גמר 2 אירווזיון,97,2327,1,אבל רק אחד מהם ידבר איתנו הלילה.\n,אני רוצה לדבר עם מישהו מהם.\n
חצי גמר 2 אירווזיון,97,2328,2,"הוא המפקח המנהל על תחרות האירוויזיון, בואו נגיד שלום למיסטר יון-אולה סן.\n",מר יון אולה סאן הוא האיש הכי חשוב בארוויזיון. בואו נגיד לו שלום.\n
חצי גמר 2 אירווזיון,98,2329,1,"כן, יש לנו תוצאות תקפות.\n",כן יש לנו את התוצאות. \n
חצי גמר 2 אירווזיון,98,2330,1,תוצאות משולבות שאשלח אליך עכשיו.\n,יש לנו את כל התוצאות מהשופטים והמדינות. \n
חצי גמר 2 אירווזיון,98,2331,1,אז תוכלו להודיע אילו 10 מדינות חדשות עולות לגמר בשבת.\n,ועכשיו נראה איזה מדינות עולות לגמר בשבת. \n
חצי גמר 2 אירווזיון,98,2332,1,קחו את זה מפה.\n,קדימה!\n
חצי גמר 2 אירווזיון,99,2333,1,תודה אדון סן.\n,תודה יון אולה סאן. \n
חצי גמר 2 אירווזיון,99,2334,1,הנה לך את זה - סוף סוף נוכל להודיע על עשרת המועמדים הסופיים של הערב.\n,"אז, אנחנו יכולים לגלות מיהן המדינות שעולות לגמר.\n"
חצי גמר 2 אירווזיון,99,2335,1,שוב נודיע על המועמדים הסופיים בסדר אקראי.\n,הסדר שאנחנו אומרים את המדינות לא משנה בכלל. \n
חצי גמר 2 אירווזיון,99,2336,1,"אז הנה הם, עשרת המועמדים הסופיים העולים לגמר הגדול בשבת.\n",הנה הן המדינות שעולות לגמר האירוויזיון שבשבת. \n
חצי גמר 2 אירווזיון,99,2337,1,האם אתם מוכנים? בואו נתחיל.\n,מוכנים? בואו נתחיל.\n
חצי גמר 2 אירווזיון,99,2338,1,העולה הראשונה של הערב היא צפון מקדוניה.\n,המדינה הראשונה שעולה לגמר היא צפון מקדוניה.\n
חצי גמר 2 אירווזיון,99,2339,1,מזל טוב!\n,מזל טוב!\n
חצי גמר 2 אירווזיון,99,2340,1,העולה השניה של הערב היא הולנד.\n,המדינה הבאה שעולה לגמר היא הולנד.\n
חצי גמר 2 אירווזיון,99,2341,1,העולה השלישית שלנו לגמר הערב היא אלבניה.\n,המדינה הבאה שעולה לגמר היא אלבניה.\n
חצי גמר 2 אירווזיון,99,2342,1,מזל טוב אלבניה!\n,מזל טוב אלבניה.\n
